EventId,Title,CourseId,EventStatus,FreeEvent,EventFee,LocationType,Region,Hours,EndDate
484130,Grant Plng./Outcomes Trng.,512900,Completed, , ,Classroom, ,2,1/26/2001
484131,Creative Curriculum Training,512901,Completed, , ,Classroom, ,2,4/6/2001
484132,Bldbrn. Pathgns./Med. Admin. Emerg. Actn,512902,Completed, , ,Classroom, ,2,8/30/2000
484133,MT Behav.  Init./Chld. Abuse/Neglec. Rpt,512903,Completed, , ,Classroom, ,4.5,8/31/2000
484134,"Prog. Assessmnt, Monitoring & Planning",512904,Completed, , ,Classroom, ,3,11/30/2000
484135,Grant Plng./Outcomes Training,512905,Completed, , ,Classroom, ,2,1/26/2001
484136,Creative Curriculum Training,512906,Completed, , ,Classroom, ,2,4/6/2001
484137,Mission Statement,512907,Completed, , ,Classroom, ,2,4/6/2001
484138,"Health, Safety, & Nutrition",512908,Completed, , ,Classroom, ,30,3/1/2003
484139,Child Development I,512909,Completed, , ,Classroom, ,30,6/1/2002
484140,Child Development 2,512910,Completed, , ,Classroom, ,30,8/1/2002
484141,Language Arts & Literature,512911,Completed, , ,Classroom, ,30,8/1/2002
484142,Orientation to Professional Practice,512912,Completed, , ,Classroom, ,30,3/1/2002
484143,2005 Prev. Chld Abuse/Negl. Conf.,512913,Completed, , ,Classroom, ,16.5,4/28/2005
484144,Bldbrn. Pathgns./Med. Admin. Emerg. Actn,512914,Completed, , ,Classroom, ,2,8/30/2000
484145,MT Behav. Init./Chld. Abuse/Neglec. Rpt.,512915,Completed, , ,Classroom, ,4.5,8/31/2000
484146,"Program Assessmnt., Monitorng. & Plang.",512916,Completed, , ,Classroom, ,3,11/30/2000
484147,Grant Plng./Outcomes Training,512917,Completed, , ,Classroom, ,2,1/26/2001
484148,Creative Curriculum Training,512918,Completed, , ,Classroom, ,2,3/2/2001
484149,Mission Statement,512919,Completed, , ,Classroom, ,2,4/6/2001
484150,Creative Curriculum Training,512920,Completed, , ,Classroom, ,2,4/6/2001
484151,BuildingTeacher Skills in Assessment,512921,Completed, , ,Classroom, ,15,4/10/2002
484152,Creating Environment for Learning,512922,Completed, , ,Classroom, ,45,5/1/2002
484153,Creating Environment Practicum,512923,Completed, , ,Classroom, ,15,5/1/2002
484154,Bldbrn.  Pathgns./Med. Admin. Emerg. Act,512924,Completed, , ,Classroom, ,2,8/30/2000
484155,MT Behav. Init./Chld. Abuse/Neglec. Rpt.,512925,Completed, , ,Classroom, ,4.5,8/31/2000
484156,"Prog. Assmnt., Monitorng. & Plng.",512926,Completed, , ,Classroom, ,3,11/30/2000
484157,Grant Plng./Outcomes Trng.,512927,Completed, , ,Classroom, ,2,1/26/2001
484158,Creative Curriculum Training,512928,Completed, , ,Classroom, ,2,4/6/2001
484159,Mission Statement,512929,Completed, , ,Classroom, ,2,4/6/2001
484160,Resiliency Child,512930,Completed, , ,Classroom, ,15,5/15/2000
484161,Professional Mgt.,512931,Completed, , ,Classroom, ,45,5/15/2001
484162,Professional Mgt. Pract.,512932,Completed, , ,Classroom, ,15,5/15/2001
484163,Health/Safety & Nutrition,512933,Completed, , ,Classroom, ,45,5/15/2001
484164,Health/Safety & Nutrition Prac.,512934,Completed, , ,Classroom, ,15,5/15/2001
484165,Early Childhood Internship,512935,Completed, , ,Classroom, ,30,5/15/2001
484166,Diversity,512936,Completed, , ,Classroom, ,15,5/15/2001
484167,Creating Lrn. Env. I,512937,Completed, , ,Classroom, ,45,5/15/2001
484168,Creating Lrn. Env. I Prac.,512938,Completed, , ,Classroom, ,15,5/15/2001
484169,Curriculum,512939,Completed, , ,Classroom, ,2,3/2/2001
484170,Early Childhood Internship,512940,Completed, , ,Classroom, ,30,5/15/2001
484171,Bldbrn. Pathgns./Med. Admin. Emerg. Actn,512941,Completed, , ,Classroom, ,2,8/30/2000
484172,MT Behav. Init./Chld. Abuse/Neglec. Rpt.,512942,Completed, , ,Classroom, ,4.5,8/31/2000
484173,"Program Assessmnt., Monitor & Plng.",512943,Completed, , ,Classroom, ,3,11/30/2000
484174,Grant Plng./Outcomes Trng.,512944,Completed, , ,Classroom, ,2,1/26/2001
484175,Creative Curriculum Training,512945,Completed, , ,Classroom, ,2,3/2/2001
484176,Creative Curriculum Training,512946,Completed, , ,Classroom, ,2,4/6/2001
484177,Mission Statement,512947,Completed, , ,Classroom, ,2,4/6/2001
484178,Drum & Rhythm Workshop,512948,Completed, , ,Classroom, ,15,6/30/2000
484179,2005 Prevent Child Abuse & Neglect Conf,512949,Completed, , ,Classroom, ,16.5,4/28/2005
484180,Phys/Cgntv Dvlp w/Lab,512950,Completed, , ,Classroom, ,60,5/15/2005
484181,Crntg/Lrng Envrm w/Lab,512951,Completed, , ,Classroom, ,60,12/15/2005
484182,Human Growth and Development,512952,Completed, , ,Classroom, ,45,12/15/2005
484183,Bldbrn.Pathgns./Med. Admin. Emerg. Actn.,512953,Completed, , ,Classroom, ,2,8/30/2000
484184,MT Behav. Init./Chld. Abuse/Neglec. Rpt.,512954,Completed, , ,Classroom, ,4.5,8/31/2000
484185,"Prog. Assmnt., Monitorng. & Plng.",512955,Completed, , ,Classroom, ,3,11/30/2000
484186,Grant Plng./Outcomes Trng.,512956,Completed, , ,Classroom, ,2,1/26/2001
484187,Creative Curriculum,512957,Completed, , ,Classroom, ,2,3/2/2001
484188,Creative Curriculum,512958,Completed, , ,Classroom, ,2,4/6/2001
484189,Mission Statement,512959,Completed, , ,Classroom, ,2,4/6/2001
484190,Crtng Env Lrn II & PC,512960,Completed, , ,Classroom, ,60,5/15/2006
484191,Professional Mngmnt /PC,512961,Completed, , ,Classroom, ,60,5/15/2007
484192,McGuire Memorial Conference,512962,Completed, , ,Classroom, ,14,8/10/2007
484193,"Health, Safety,EC",512963,Completed, , ,Classroom, ,45,5/15/2007
484194,Child Abuse,512964,Completed, , ,Classroom, ,30,12/15/2006
484195,MT Inf/Toddler Care,512965,Completed, , ,Classroom, ,60,12/15/2006
484196,I S Touchpoints,512966,Completed, , ,Classroom, ,45,8/15/2006
484197,Children's Lit,512967,Completed, , ,Classroom, ,45,8/15/2006
484198,I S Infant/Toddler Menotoring,512968,Completed, , ,Classroom, ,15,5/17/2007
484199,Coaching Adults,512969,Completed, , ,Classroom, ,45,5/17/2007
484200,Enhanc Phys Skills EC,512970,Completed, , ,Classroom, ,15,8/15/2007
484201,Foster Soc Competence,512971,Completed, , ,Classroom, ,45,5/15/2008
484202,"Family, Comm, Culture",512972,Completed, , ,Classroom, ,45,12/15/2007
484203,Early Literacy,512973,Completed, , ,Classroom, ,45,12/15/2007
484204,Child Growth & Development,512974,Completed, , ,Classroom, ,60,5/1/2002
484205,Intro to Early Childhood,512975,Completed, , ,Classroom, ,30,5/1/2002
484206,Creating Env. for Learning w/Lab,512976,Completed, , ,Classroom, ,45,12/1/2002
484207,Positive Child Discipline w/Lab,512977,Completed, , ,Classroom, ,45,12/1/2002
484208,Talented & Gifted: Achievers,512978,Completed, , ,Classroom, ,30,12/15/2005
484209,Inf/Toddler Caregiver Trn II,512979,Completed, , ,Classroom, ,60,12/15/2005
484210,EC Curriculum II w/ Lab,512980,Completed, , ,Classroom, ,45,5/15/2006
484211,Early Childhood Profess w/ Lab,512981,Completed, , ,Classroom, ,45,5/15/2006
484212,The How To's of Work Comp Safety Trainin,512982,Completed, , ,Classroom, ,4,8/24/2006
484213,National Conference,512983,Completed, , ,Classroom, ,9,10/31/2001
484214,Communication Style-Myers Briggs,512984,Completed, , ,Classroom, ,3,11/6/2008
484215,For the LUV of children,512985,Completed, , ,Classroom, ,3,9/16/2000
484216,Infant Brain Development,512986,Completed, , ,Classroom, ,3,11/4/2000
484217,Proprietary F/R Center training,512987,Completed, , ,Classroom, ,8,2/24/2001
484218,Preventing Discipline Problems,512988,Completed, , ,Classroom, ,3,3/10/2001
484219,"Whining Lying, Tattling and Toilet Talk",512989,Completed, , ,Classroom, ,2,4/28/2001
484220,Social/Emotional Dev.,512990,Completed, , ,Classroom, ,45,12/1/2001
484221,Soc/Emotional Pract.,512991,Completed, , ,Classroom, ,15,12/1/2001
484222,Intro/Early Childhood,512992,Completed, , ,Classroom, ,45,12/1/2001
484223,Native American EC Roundtable,512993,Completed, , ,Classroom, ,11.5,10/3/2003
484224,Psychology 101,512994,Completed, , ,Classroom, ,60,12/1/2003
484225,Creating Env. for Learning & Practicum,512995,Completed, , ,Classroom, ,60,5/1/2003
484226,Professional Management & Practicum,512996,Completed, , ,Classroom, ,60,5/1/2003
484227,Wage and Hour Laws,512997,Completed, , ,Classroom, ,3,9/30/2003
484228,The Power of One,512998,Completed, , ,Classroom, ,2.5,3/31/2003
484229,Adult Learning Principles & Practices,512999,Completed, , ,Classroom, ,15,9/1/2003
484230,Avenue to Revenue,513000,Completed, , ,Classroom, ,2,9/26/2002
484231,Foundations of Music,513001,Completed, , ,Classroom, ,45,12/15/2005
484232,Business Math,513002,Completed, , ,Classroom, ,45,5/15/2005
484233,Music Appreciation,513003,Completed, , ,Classroom, ,45,12/15/2005
484234,Infant/Toddler Instructor's Meeting,513004,Completed, , ,Classroom, ,10.5,5/26/2005
484235,Composition I,513005,Completed, , ,Classroom, ,45,12/15/2004
484236,Info Literacy,513006,Completed, , ,Classroom, ,30,12/15/2004
484237,Shaping Future V,513007,Completed, , ,Classroom, ,15,8/15/2004
484238,Meth in Our Community,513008,Completed, , ,Classroom, ,3,4/29/2004
484239,Restorative Justice,513009,Completed, , ,Classroom, ,14,7/9/2004
484240,Parent Empowerment,513010,Completed, , ,Classroom, ,7.5,5/13/2004
484241,Infant/Toddler Trainer Summit,513011,Completed, , ,Classroom, ,11.5,5/12/2004
484242,Infant/Toddler Instructors Meeting,513012,Completed, , ,Classroom, ,6,8/15/2007
484243,How to Build a Better Baby,513013,Completed, , ,Classroom, ,6,10/21/2006
484244,Dev. Psychology,513014,Completed, , ,Classroom, ,45,8/15/2006
484245,Public Speaking,513015,Completed, , ,Classroom, ,45,12/15/2006
484246,Intro PC Applications,513016,Completed, , ,Classroom, ,45,12/15/2006
484247,Supporting Children's Social/Emotional D,513017,Completed, , ,Classroom, ,12,6/16/2006
484248,Literacy: The Creative Curriculum Approa,513018,Completed, , ,Classroom, ,12,6/14/2006
484249,Training for Infant-Toddler Trainers,513019,Completed, , ,Classroom, ,45,12/1/2001
484250,Accreditation Observer Training,513020,Completed, , ,Classroom, ,16,5/11/2002
484251,Steps to Advance Phy. & Intell. Develop.,513021,Completed, , ,Classroom, ,18,5/2/2002
484252,The PreSchool Child at Risk,513022,Completed, , ,Classroom, ,30,5/30/2002
484253,Developing Emergent Literacy,513023,Completed, , ,Classroom, ,15,5/30/2002
484254,"Planning a safe, healthy learning envir.",513024,Completed, , ,Classroom, ,18,5/2/2002
484255,Principles of Child Develop. & Learning,513025,Completed, , ,Classroom, ,45,5/2/2002
484256,Strategies to Manage Effective Program,513026,Completed, , ,Classroom, ,3.5,5/2/2002
484257,Observing & Recording Behavior,513027,Completed, , ,Classroom, ,2,5/2/2002
484258,Maintaining a Commitment for Proffesiona,513028,Completed, , ,Classroom, ,5.5,5/2/2002
484259,Medication Administration,513029,Completed, , ,Classroom, ,2,2/28/2001
484260,IRS Training,513030,Completed, , ,Classroom, ,3,11/18/2000
484261,University of Great Falls,513031,Completed, , ,Classroom, ,45,5/8/2000
484262,CDA Meeting,513032,Completed, , ,Classroom, ,2,12/14/2000
484263,Marazon Training,513033,Completed, , ,Classroom, ,5.5,1/27/2001
484264,Insturct of Special Students,513034,Completed, , ,Classroom, ,45,5/30/2000
484265,USDA Food Program,513035,Completed, , ,Classroom, ,4,3/1/2001
484266,Assess: Students with Disabilities,513036,Completed, , ,Classroom, ,45,12/1/2002
484267,Children's Literature,513037,Completed, , ,Classroom, ,45,12/1/2002
484268,Learning Disabilities,513038,Completed, , ,Classroom, ,45,5/1/2003
484269,Picture Exchange Communication System,513039,Completed, , ,Classroom, ,13,6/20/2001
484270,Organic Gardening,513040,Completed, , ,Classroom, ,7.5,3/29/2007
484271,Asperger& Highfunctioning Autism,513041,Completed, , ,Classroom, ,6,10/9/2007
484272,Curriculum Design,513042,Completed, , ,Classroom, ,45,8/15/2008
484273,Amican Sign Langauge,513043,Completed, , ,Classroom, ,4,8/21/2007
484274,Bookkeeping with Quickbooks 2005,513044,Completed, , ,Classroom, ,6,7/12/2007
484275,Simply Music,513045,Completed, , ,Classroom, ,5,1/1/2007
484276,Everyday Signs,513046,Completed, , ,Classroom, ,16,3/20/2007
484277,Developmental Psychology,513047,Completed, , ,Classroom, ,45,12/1/2001
484278,Intro to Psychology,513048,Completed, , ,Classroom, ,60,12/1/2001
484279,Intro to Early Childhood,513049,Completed, , ,Classroom, ,45,12/1/2001
484280,"Child, Family, & Comm. Relations",513050,Completed, , ,Classroom, ,45,5/1/2002
484281,Interpersonal Relations,513051,Completed, , ,Classroom, ,45,5/1/2002
484282,Field Practicum,513052,Completed, , ,Classroom, ,45,5/1/2002
484283,Early Childhood Development Theme,513053,Completed, , ,Classroom, ,45,5/16/2003
484284,Guidance of Young Children,513054,Completed, , ,Classroom, ,45,12/19/2003
484285,Curriculum Devel for Young Child,513055,Completed, , ,Classroom, ,45,5/16/2003
484286,Music & Movement for Young Child,513056,Completed, , ,Classroom, ,30,7/10/2003
484287,Math & Science for Young Child,513057,Completed, , ,Classroom, ,30,12/19/2003
484288,Language & Lit for Young Child,513058,Completed, , ,Classroom, ,30,12/19/2003
484289,Olweus Bullying Prevention,513059,Completed, , ,Classroom, ,2,10/10/2005
484290,Self -Study Braille,513060,Completed, , ,Classroom, ,4,8/1/2005
484291,Taking Time for Your Life,513061,Completed, , ,Classroom, ,4,11/12/2005
484292,Adm. of Early Child Program,513062,Completed, , ,Classroom, ,45,5/15/2004
484293,Business Math,513063,Completed, , ,Classroom, ,60,5/15/2004
484294,Field Practicum II,513064,Completed, , ,Classroom, ,45,5/15/2004
484295,Dave Pelzer,513065,Completed, , ,Classroom, ,3,8/24/2002
484296,ServSafe,513066,Completed, , ,Classroom, ,8,1/23/2001
484297,Foundations for Early Learning,513067,Completed, , ,Classroom, ,25,1/29/2003
484298,Dave Pelzer,513068,Completed, , ,Classroom, ,2.5,8/24/2002
484299,Table Topics With Child Care Licensors,513069,Completed, , ,Classroom, ,2,3/6/2003
484300,Exploring Reggio & the Project Approach,513070,Completed, , ,Classroom, ,5,1/25/2003
484301,Building Early Literacy & Lang Skills,513071,Completed, , ,Classroom, ,5,3/22/2004
484302,Early Literacy,513072,Completed, , ,Classroom, ,45,12/15/2004
484303,Creative Curric for Preschool,513073,Completed, , ,Classroom, ,21,7/23/2004
484304,Exceptional Learner,513074,Completed, , ,Classroom, ,30,8/15/2005
484305,Enhance Phys Skills Erly Chldhd,513075,Completed, , ,Classroom, ,15,8/15/2005
484306,Child Growth & Dvlp w/lab,513076,Completed, , ,Classroom, ,45,5/15/2005
484307,Infant Toddler Dev & Group Care,513077,Completed, , ,Classroom, ,60,8/15/2005
484308,Create an Envrn for learning w/lab,513078,Completed, , ,Classroom, ,45,12/15/2005
484309,Positive Child Discipline w/lab,513079,Completed, , ,Classroom, ,45,12/15/2005
484310,Math and Science for Early Childhood,513080,Completed, , ,Classroom, ,45,12/15/2005
484311,Intro to Creatv and Performing Arts,513081,Completed, , ,Classroom, ,45,5/15/2005
484312,Intro to Early Childhood w/lab,513082,Completed, , ,Classroom, ,30,5/15/2005
484313,"Hlth, Safety, Nutr Erly Childhood",513083,Completed, , ,Classroom, ,45,12/15/2006
484314,Creativity & Young Children: Reggio,513084,Completed, , ,Classroom, ,45,8/15/2006
484315,Foster Soc. Competence Erly Yrs,513085,Completed, , ,Classroom, ,45,5/15/2006
484316,"Family, Comm., Culture",513086,Completed, , ,Classroom, ,45,12/15/2006
484317,Meeting Needs of Fam w/Lab,513087,Completed, , ,Classroom, ,45,5/15/2006
484318,Erly Childhood Curr. II w/Lab,513088,Completed, , ,Classroom, ,45,12/15/2006
484319,Erly Childhood Curr. I w/Lab,513089,Completed, , ,Classroom, ,45,5/15/2006
484320,Erly Childhood Assessment & Outcomes,513090,Completed, , ,Classroom, ,45,12/15/2006
484321,Erly Childhood Prof. W/Lab,513091,Completed, , ,Classroom, ,45,12/15/2006
484322,Coaching & Mentoring Adults,513092,Completed, , ,Classroom, ,45,5/15/2006
484323,Diversity Awareness,513093,Completed, , ,Classroom, ,19,6/22/2007
484324,Child Dev Theories & Research,513094,Completed, , ,Classroom, ,45,5/15/2007
484325,EC Practicum,513095,Completed, , ,Classroom, ,90,5/15/2007
